Id,date,platform,title,News content,Label
188,2024-11-14,AJPalestine,الجيش الإسرائيلي,المتحدث باسم الجيش الإسرائيلي: - الحرب تكلفنا ثمنا باهظا - قواتنا تعمل بشكل ممنهج من أجل سلب حـ.ـزب الله قدراته - جنودنا قتلوا أمس خلال تطهير أحد المواقع في كمين لمقاتلي حـ.ـزب الله - نواصل الهجوم من الجو في كل أنحاء #لبنان من الضاحية الجنوبية وحتى #دمشق - هاجمنا مخازن أسلحة ومراكز قيادة لحـ.ـزب الله ونواصل الإضرار بالبنية التحتية - هاجمنا قيادات للجهـ.ـاد الإسلامي في #سوريا اليوم - قواتنا تحارب في شمال غزة وجباليا وبيت لاهيا - إصابة جنديين في استهداف مسيرة أطلقت من #لبنان في الياكيم - سنهاجم أي محاولة لتهريب الأسلحة إلى حـ.ـزب الله من #سوريا #الجزيرة,Real
189,2024-11-18,AJPalestine,الطبيب حسام أبو صفية يواسي زميله الطبيب هاني بدران بعد استهداف منزله ف,الطبيب حسام أبو صفية يواسي زميله الطبيب هاني بدران بعد استهداف منزله في مشروع بيت لاهيا واستشهاد 17 شخصا من أفراد أسرته #حرب_غزة #فيديو,Real
190,2024-11-21,AJPalestine,فجر استشهاده ثورة عام 1936 في فلسطين وظل رمزا للمقـ.ـاومة.. 89 عاما عل,فجر استشهاده ثورة عام 1936 في فلسطين وظل رمزا للمقـ.ـاومة.. 89 عاما على استشهاد عز الدين القسـ.ـام في #فلسطين خلال حربه للقوات البريطانية #الجزيرة,Real
191,2024-11-01,AJPalestine,عاجل | الإعلام الحكومي بغزة,عاجل | الإعلام الحكومي بغزة: ارتفاع عدد الشهداء من الصحفيين إلى 183 منذ بدء الحرب الإسرائيلية على قطاع غزة,Real
192,2024-11-11,AJPalestine,عاجل | حزب الله,عاجل | حزب الله: استهدفنا برشقة صاروخية قاعدة زوفولون للصناعات العسكرية شمال مدينة حيفا المحتلة,Real
193,2024-11-16,AJPalestine,عاجل | يسرائيل هيوم,عاجل | يسرائيل هيوم: جريحان إصابتهما طفيفة بعد القصف على حيفا,Real
194,2024-12-28,Misbar,رقابة رقمية أم تمييز تحقيق يكشف تقييد المحتوى الفلسطيني وزيادة التفاعل مع الإعلا,رقابة رقمية أم تمييز تحقيق يكشف تقييد المحتوى الفلسطيني وزيادة التفاعل مع الإعلام الإسرائيلي على فيسبوك,Fake
195,2024-11-12,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: شهيدان ومصابون في قصف إسرائيلي استهدف خيمة تؤوي نازحين في دير البلح وسط قطاع غزة,Real
196,2024-11-11,AJPalestine,عاجل | الرئيس الفلسطيني,عاجل | الرئيس الفلسطيني: - يجب تنفيذ قرار مجلس الأمن بوقف العدوان الإسرائيلي وإيصال المساعدات لغزة وانسحاب الاحتلال - الواجب العربي والإسلامي يفرض علينا التحلي بأعلى درجات التضامن - يجب الحفاظ على الوضع التاريخي والقانوني لمدينة القدس - يجب تولي دولة فلسطين مسؤولياتها السيادية وإعادة النازحين إلى بيوتهم قبل إعادة الإعمار - يجب رفض المخططات الإسرائيلية الهادفة إلى فصل غزة عن القدس ووقف الاستيطان,Real
197,2024-11-04,AJPalestine,عاجل | هآرتس,عاجل | هآرتس: - تقديرات بأن المعلومات المسربة تم التلاعب بها لتشويه بعض التفاصيل للتأثير في موقف الرأي العام بإسرائيل - خطورة قضية التسريبات تكمن في استخدام معلومات حساسة للنظام الأمني ما قد يعرض مصادر الاستخبارات للخطر,Real
198,2024-11-28,AJPalestine,عاجل | الجيش اللبناني,عاجل | الجيش اللبناني: - العدو الإسرائيلي خرق اتفاق وقف إطلاق النار مرات عدة أمس واليوم - العدو الإسرائيلي استهدف أراضينا بأسلحة مختلفة ونتابع خروقاته بالتنسيق مع المراجع المختصة,Real
199,2024-11-08,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في شلومي ومناطق بالجليل خشية تسلل مسيرات من #لبنان,Real
200,2024-11-04,AJPalestine,عاجل | واللا عن مسؤولين بقيادة منطقة الجنوب,عاجل | واللا عن مسؤولين بقيادة منطقة الجنوب: حدود إسرائيل مع #الأردن مكشوفة لتسلل الإرهابيين وهجوم 7 أكتوبر قد يتكرر,Real
201,2024-11-02,AJPalestine,عاجل | إذاعة الجيش الإسرائيلي عن مصدر عسكري,عاجل | إذاعة الجيش الإسرائيلي عن مصدر عسكري: طائرات مقاتلة تشارك في مطاردة مسيرات في منطقة عكا والحدث لا يزال مستمرا,Real
202,2024-11-05,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: قصف إسرائيلي متواصل وإطلاق نار مباشر على مستشفى كمال عدوان شمالي قطاع غزة,Real
203,2024-11-09,AJPalestine,المفوض العام للأونروا:,المفوض العام للأونروا: - إسرائيل استخدمت الجوع كسلاح ومن المحتمل حدوث مجاعة في شمال غزة - أهل غزة محرومون من الأساسيات بما في ذلك الطعام اللازم للبقاء على قيد الحياة #الجزيرة,Real
204,2024-11-24,AJPalestine,عاجل | سامي أبو زهري,عاجل | سامي أبو زهري: حرب الإبادة التي يشنها الاحتلال تتزامن مع الموقف العربي والإسلامي الذي يتسم بالضعف و الخذلان,Real
205,2024-11-13,AJPalestine,عاجل | وسائل إعلام إسرائيلية,عاجل | وسائل إعلام إسرائيلية: سقوط صواريخ شمال تل أبيب أطلقت من #لبنان,Real
206,2024-11-23,AJPalestine,عاجل | مصدر أمني لبناني للجزيرة,عاجل | مصدر أمني لبناني للجزيرة: لا صحة لوجود قيادي من #حزب_الله بمبنى استهدفته غارة إسرائيلية في منطقة البسطا ببيروت,Real
207,2024-11-30,Misbar,الصورة منشورة من قبل الموقع الرسمي لقوات الديمقراطية قسد في عام 2022 على أنها تو,الصورة منشورة من قبل الموقع الرسمي لقوات الديمقراطية قسد في عام 2022 على أنها توثق اعتقال خلية لداعش التفاصيل كاملة عبر تحقيق,Fake
208,2024-11-09,Misbar,هذه المظاهرة جاءت بعد قمع الشرطة الهولندية لطلاب جامعيين خرجوا في احتجاجات تندد,هذه المظاهرة جاءت بعد قمع الشرطة الهولندية لطلاب جامعيين خرجوا في احتجاجات تندد بالحرب الإسرائيلية الجارية على قطاع غزة وليست بعد الاشتباكات مع مشجعي فريق مكابي تل أبيب ومقيمين من الجالية العربية للمزيد من التفاصيل,Fake
209,2024-11-12,AJPalestine,عاجل | يسرائيل هيوم,عاجل | يسرائيل هيوم: تحطم مسيرة أطلقت من #لبنان على مدرسة في جيشر هزيف شمال نهاريا,Real
210,2024-11-13,AJPalestine,عاجل | الجيش الإسرائيلي,عاجل | الجيش الإسرائيلي: مقتل 6 جنود في جنوب #لبنان #الجزيرة,Real
211,2024-11-07,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: 10 شهداء و30 مصابا في الغارة الإسرائيلية على مدرسة شحيبر التي تؤوي نازحين بمخيم الشاطئ غرب غزة,Real
212,2024-11-26,AJPalestine,عاجل | وسائل إعلام إسرائيلية,عاجل | وسائل إعلام إسرائيلية: صفارات الإنذار تدوي في عشرات المواقع بالجليل الغربي وسلاح الجو لا يزال يطارد مسيرات عدة,Real
213,2024-11-03,AJPalestine,عاجل | حزب الله,عاجل | حزب الله: قصفنا للمرة الثانية بالصواريخ تجمعا لجيش العدو الإسرائيلي في مستعمرة المطلة,Real
214,2024-11-10,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: شهداء وعدد من المصابين في قصف إسرائيلي على فلسطينيين في بيت لاهيا شمالي قطاع غزة,Real
215,2024-11-18,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: محاصرون في بيت لاهيا يناشدون السماح لسيارات الإسعاف بالوصول للمنطقة بعد القصف,Real
216,2024-11-25,AJPalestine,عاجل | سرايا القدس,عاجل | سرايا القدس: نخوض اشتباكات ضارية مع جنود وآليات العدو المتوغلين في منطقة الشيماء غرب بيت لاهيا شمال قطاع غزة,Real
217,2024-11-14,AJPalestine,جانب من حياة بعض الأطفال الذين تمكنوا من الوصول إلى بقايا مدرسة مدمرة,جانب من حياة بعض الأطفال الذين تمكنوا من الوصول إلى بقايا مدرسة مدمرة بمساعدة بعض المدرسين لإكمال المسيرة التعليمية برغم استمرار الحرب #حرب_غزة #فيديو,Real
218,2024-11-16,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: إطلاق صفارات الإنذار في منطقة المنارة بالجليل الأعلى,Real
219,2024-11-29,AJPalestine,عاجل | يسرائيل هيوم,عاجل | يسرائيل هيوم: المدعي العام للجنائية الدولية يطلب رفض الاستئناف الإسرائيلي على قرار اعتقال نتنياهو وغالانت,Real
220,2024-11-03,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: 4 شهداء ومصابون في قصف إسرائيلي استهدف منزلا لعائلة أبو نادي في مخيم جباليا شمالي قطاع غزة,Real
221,2024-11-17,AJPalestine,عاجل | القناة 12 الإسرائيلية,عاجل | القناة 12 الإسرائيلية: - تسريب الوثائق السرية تم بواسطة مستشار رئيس الوزراء نتنياهو وجنود من الجيش الإسرائيلي - المتحدث باسم نتنياهو لم ينشر التسريبات في إسرائيل بسبب الرقابة لذلك سربها للخارج - تسريب الوثائق جاء بعد مقتل 6 رهائن في قطاع غزة وما تلاه من مظاهرات عارمة ضد الحكومة - هدف تسريب الوثائق هو اتهام يحيى السنوار بقتل الأسرى الستة وتوجيه الرأي العام في إسرائيل,Real
222,2024-11-12,AJPalestine,عاجل | أكسيوس عن المبعوث الأمريكي هوكستين,عاجل | أكسيوس عن المبعوث الأمريكي هوكستين: هناك فرصة للتوصل إلى اتفاق لوقف إطلاق النار في #لبنان قريبا ومفعمون بالأمل,Real
223,2024-11-07,AJPalestine,عاجل | - وزير الخارجية الفرنسي: رفضت دخول موقع تحت الإدارة الفرنسية في جبل الزيتون بالقدس لوجود قوا,عاجل | - وزير الخارجية الفرنسي: رفضت دخول موقع تحت الإدارة الفرنسية في جبل الزيتون بالقدس لوجود قوات أمن إسرائيلية - الخارجية الفرنسية: الأمن الإسرائيلي اعتقل مسؤولين فرنسيين اثنين يعملان في موقع تديره فرنسا بجبل الزيتون #الجزيرة,Real
224,2024-11-20,AJPalestine,الاحتلال المباشر لطواقم الدفاع المدني في #غزة,شهادة صحفي فلسطيني عن استهداف الاحتلال المباشر لطواقم الدفاع المدني في #غزة #الجزيرة #فيديو,Real
225,2024-11-14,AJPalestine,عاجل | إذاعة الجيش الإسرائيلي,عاجل | إذاعة الجيش الإسرائيلي: - الجيش سيضيف 600 قبر جديد للجنود في المقبرة العسكرية بجبل هرتسل في القدس - سيتم تحويل مساحة 7.7 دونم بجبل هرتسل لوزارة الدفاع من أجل توفير مكان لدفن قتلى الجيش,Real
226,2024-11-13,AJPalestine,عاجل | مصادر طبية للجزيرة,عاجل | مصادر طبية للجزيرة: 33 شهيدا إثر غارات إسرائيلية على مناطق في قطاع غزة منذ فجر اليوم,Real
227,2024-11-24,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: انتشال جثماني شهيدين إثر قصف إسرائيلي على منطقة الصفطاوي شمال غربي مدينة غزة,Real
228,2024-11-29,AJPalestine,عاجل | الأمين العام لحزب الله,عاجل | الأمين العام لحزب الله: سنتابع مع أهلنا عملية الإعمار ولدينا الآليات المناسبة وسنتعاون مع الدولة,Real
229,2024-11-01,Misbar,الفيديو مفبرك باستخدام الذكاء الاصطناعي انطلاقا من مقطع مجتزئ من مقابلة مع أفيخا,الفيديو مفبرك باستخدام الذكاء الاصطناعي انطلاقا من مقطع مجتزئ من مقابلة مع أفيخاي أدرعي في سبتمبر عام 2022 أي قبل أكثر من سنة من بدء الحرب الإسرائيلية الجارية على قطاع غزة ما تفاصيل أنباء رسو السفينة كاثرين في ميناء الإسكندرية اقرأ هنا,Fake
230,2024-11-13,AJPalestine,عاجل | نيويورك تايمز عن وثائق قضائية,عاجل | نيويورك تايمز عن وثائق قضائية: المتهم بتسريب خطط إسرائيل للرد على هجوم #إيران مسؤول في السي آي إيه,Real
231,2024-11-07,AJPalestine,مطار بن غوريون.. رئة إسرائيل المشلولة,مطار بن غوريون.. رئة إسرائيل المشلولة ماذا تعرفون عنه؟ #حرب_غزة,Real
232,2024-11-13,AJPalestine,عاجل | رويترز,عاجل | رويترز: 100 طالب يحتلون مقر مجموعة ليوناردو الدفاعية الإيطالية تنديدا بتقديمها مساعدة تقنية عسكرية لإسرائيل #الجزيرة,Real
233,2024-11-03,AJPalestine,عاجل | وول ستريت جورنال عن مسؤولين,عاجل | وول ستريت جورنال عن مسؤولين: إيران أبلغت دبلوماسيين أنها فقدت 4 جنود ومدنيا في الهجوم الإسرائيلي,Real
234,2024-11-23,Misbar,الصورة الأولى التقطها المصور محمود همص لصالح وكالة فرانس برس ونشرتها وكالة غيتي,الصورة الأولى التقطها المصور محمود همص لصالح وكالة فرانس برس ونشرتها وكالة غيتي إميجز مشيرة إلى أنها تظهر أفراد عائلة الزناتي أثناء نقلهم جثامين أطفال قتلوا إثر غارة إسرائيلية بتاريخ 23 أكتوبر 2023 استعدادا لدفنهم في مقبرة بخان يونس إليك التفاصيل,Fake
235,2024-11-08,AJPalestine,الجيش الإسرائيلي بوتيرته الحالية في قطاع #غزة ولبنان في,كم سيستمر تصعيد الجيش الإسرائيلي بوتيرته الحالية في قطاع #غزة ولبنان في ظل الأوضاع الحادة في الميدان؟.. الخبير العسكري والاستراتيجي حسن جوني يجيب #حرب_غزة #الأخبار,Real
236,2024-11-05,AJPalestine,عاجل | يسرائيل كاتس,عاجل | يسرائيل كاتس: أشكر نتنياهو على ثقته وأقبل بالمسؤولية المقدسة وسنعمل معا على دفع المنظومة الأمنية نحو النصر,Real
237,2024-11-23,AJPalestine,عاجل | الرئيس الكولومبي للجزيرة,عاجل | الرئيس الكولومبي للجزيرة: الدول التي تحلم بالسيطرة على العالم تزيد التوترات والحروب حفاظا على سيادتها وتحكمها,Real
238,2024-11-22,AJPalestine,الاحتلال منزل عائلة أبو عصر في حي الشجاعية,انتشال عدد من الشهداء والإصابات بعد استهداف طائرات الاحتلال منزل عائلة أبو عصر في حي الشجاعية #الجزيرة #فيديو,Real
239,2024-11-30,AJPalestine,قـ.ـائد الحـ.ـرس الثـ.ـوري الإيراني:,"قـ.ـائد الحـ.ـرس الثـ.ـوري الإيراني: - ""المسلحون الذين سيطروا مؤخرا على مناطق في #سوريا يخضعون لقيادة وتوجيهات إسرائيلية"" - ""الإرهابيون قرروا الهجوم على سوريا بعد الإخفاقات الاستراتيجية لإسرائيل بلبنان وغزة"" #الجزيرة",Real
240,2024-11-04,AJPalestine,الاحتلال الاتفاقية التي تنظم عمل الأونروا استخفاف بالمجتمع,حـ.ماس: - إلغاء سلطات الاحتلال الاتفاقية التي تنظم عمل الأونروا استخفاف بالمجتمع الدولي وازدراء للمنظومة الأممية - قرار إلغاء اتفاقية عمل الأونروا محاولة صهيونية لطمس الشاهد الدولي والأممي على قضية اللاجئين الفلسطينيين - على المجتمع الدولي والأمم المتحدة الوقوف بشكل حازم أمام القرار الصهيوني المتمرد على الشرعية الدولية,Real
241,2024-11-15,AJPalestine,سـ.ـرايا القدس تبث شريطا للأسير المحتجز لديها ألكسندر توربانوف يناشد ف,سـ.ـرايا القدس تبث شريطا للأسير المحتجز لديها ألكسندر توربانوف يناشد فيه المسؤولين الإسرائليين بإنقاذ حياته #الجزيرة,Real
242,2024-11-09,AJPalestine,عاجل | مصادر للجزيرة,عاجل | مصادر للجزيرة: قوات الاحتلال تجدد اقتحام عقابا شمال غرب طوباس,Real
243,2024-12-21,Misbar,نشرت وسائل إعلام يمنية الفيديو في مارس الفائت وقالت إنه لاندلاع اشتباكات عنيفة ب,نشرت وسائل إعلام يمنية الفيديو في مارس الفائت وقالت إنه لاندلاع اشتباكات عنيفة بين قوات أمنية تابعة للمجلس الانتقالي وعناصر من فصائل اللواء الرابع في مديرية دار سعد في محافظة حينها اقرأ التفاصيل,Fake
244,2024-11-02,AJPalestine,عاجل | حزب الله,عاجل | حزب الله: قصفنا بالصواريخ تجمعا لجنود العدو الإسرائيلي في موقع جل الدير مقابل بلدة مارون الراس,Real
245,2024-11-25,Misbar,المقطع الصوتي للأذان المركب على الفيديو يعود للشيخ يوسف ياسين وليس لتغيير الأذان,المقطع الصوتي للأذان المركب على الفيديو يعود للشيخ يوسف ياسين وليس لتغيير الأذان في قطاع غزة ورفعه بعبارات جديدة أما المقطع الأصلي يعود إلى الأول من مارس عام 2024 وهو لفلسطينيين يؤدون صلاة الجمعة على أنقاض مسجد الفاروق في تفاصيل أوفى,Fake
246,2024-12-28,Misbar,فيسبوك يقيد صفحات إخبارية فلسطينية منذ بداية الحرب على التفاصيل كاملة عبر تقرير,فيسبوك يقيد صفحات إخبارية فلسطينية منذ بداية الحرب على التفاصيل كاملة عبر تقرير مسبار,Fake
247,2024-11-11,AJPalestine,غارات إسرائيلية وقصف مدفعي على المناطق الشمالية في قطاع #غزة.. مراسل #,غارات إسرائيلية وقصف مدفعي على المناطق الشمالية في قطاع #غزة.. مراسل #الجزيرة محمد قريقع يطلعنا على التفاصيل #حرب_غزة #الأخبار,Real
248,2024-11-15,AJPalestine,عاجل | وول ستريت جورنال,عاجل | وول ستريت جورنال: - الخطوط العريضة لاقتراح التسوية تقضي بمنع الجيش اللبناني واليونيفيل #حزب_الله من العودة جنوبا - نقطة شائكة في التسوية هي ضمان فرض إسرائيل وقف إطلاق النار إذا فشلت اليونيفيل والجيش اللبناني - تسعى إسرائيل لمساعدة من القوات الروسية بسوريا لمنع #حزب_الله من تجديد مخزون أسلحته بالتهريب - توغل إسرائيل في #لبنان للضغط على #حزب_الله بشأن التسوية محفوف بالمخاطر - مسؤولون أمنيون إسرائيليون يخشون أن يقود توسيع إسرائيل عمليتها في #لبنان إلى حرب استنزاف - الرئيس المنتخب ترمب أعرب لديرمر عن أمله في إنجاز التسوية مع #لبنان قبل وصوله للبيت الأبيض,Real
249,2024-11-24,AJPalestine,عاجل | أبو زهري,عاجل | أبو زهري: ندعو المتضامنين مع شعبنا بالدول العربية والإسلامية والعالم لتصعيد احتجاجاتهم في 30 نوفمبر و1 ديسمبر,Real
250,2024-11-29,AJPalestine,عاجل | مكتب الإعلام الحكومي في غزة,عاجل | مكتب الإعلام الحكومي في غزة: شعبنا وصل إلى مرحلة كارثية من الجوع والمعاناة ونطالب بتدخل برنامج الأغذية العالمي,Real
251,2024-11-02,AJPalestine,مراسل #الجزيرة: غارة إسرائيلية على سيارة إسعاف أثناء نقلها مصابين في م,مراسل #الجزيرة: غارة إسرائيلية على سيارة إسعاف أثناء نقلها مصابين في منطقة أبو إسكندر بحي الشيخ رضوان في غزة,Real
252,2024-11-09,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: غارتان إسرائيليتان على مدينة غزة,Real
253,2024-11-01,AJPalestine,الاحتلال جباليا وعملية نزوحهم من شمال غزة,أصوات من غزة | شهادات جرحى أصيبوا أثناء اقتحام الاحتلال جباليا وعملية نزوحهم من شمال غزة #الأخبار #حرب_غزة,Real
254,2024-11-02,AJPalestine,عاجل | هيئة عائلات الأسرى الإسرائيليين في غزة,عاجل | هيئة عائلات الأسرى الإسرائيليين في غزة: السلطات في إسرائيل تدير حملة دعائية كاذبة وبشعة ضد صفقة التبادل,Real
255,2024-12-07,Misbar,نشر مقطع الفيديو في نوفمبر عام 2016 ويظهر اعترافات أسرى عراقيين من حركة النجباء,نشر مقطع الفيديو في نوفمبر عام 2016 ويظهر اعترافات أسرى عراقيين من حركة النجباء بعد اعتقالهم على يد فصائل المعارضة أثناء محاولتهم التقدم خلال معارك قوات النظام السوري والميليشيات التابعة له مع فصائل المعارضة السورية المسلحة في حلب حينها للتفاصيل,Fake
256,2024-11-16,AJPalestine,استطلاع رأي للقناة 12 الإسرائيلية:,استطلاع رأي للقناة 12 الإسرائيلية: - 46% من أنصار نتنياهو يؤيدون صفقة تبادل و36% يدعمون خيار مواصلة الحرب بغزة - 69% من الإسرائيليين يؤيدون صفقة تبادل و20% يدعمون مواصلة الحرب بغزة #الجزيرة,Real
257,2024-12-15,Misbar,نشر الفيديو الأصلي على يوتيوب في فبراير 2019 على أنه يوثق لحظة اعتقال السلطات ال,نشر الفيديو الأصلي على يوتيوب في فبراير 2019 على أنه يوثق لحظة اعتقال السلطات الجزائرية للشيخ علي بن حاج من أمام منزله صباح مظاهرات 22 فبراير 2019 للمزيد عبر تحقيق,Fake
258,2024-12-28,Misbar,الصورة تظهر طائرة نقل عسكرية مدمرة تابعة للقوات الجوية اليمنية على مدرج بعد استه,الصورة تظهر طائرة نقل عسكرية مدمرة تابعة للقوات الجوية اليمنية على مدرج بعد استهدافها في غارة جوية نفذتها قوات التحالف بقيادة في 29 إبريل 2015 تفاصيل أوفى,Fake
259,2024-11-22,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: - صفارات الإنذار تدوي بشكل متواصل في نهاريا وبلدات بالجليل بعد رصد تسلل مسيرة - صفارات الإنذار تدوي في حانيتا وشلومي شمال إسرائيل خشية تسلل مسيرة - صفارات الإنذار تدوي في عدة بلدات بالجليل الغربي بعد رصد تسلل مسيرة,Real
260,2024-11-29,AJPalestine,الجيش الإسرائيلي,"""كمين لاستهداف دورية شرطة وحافلة"".. إذاعة الجيش الإسرائيلي: إصابة 9 إسرائيليين بإطلاق نار على حافلة قرب مستوطنة أرئيل حالة 3 منهم خطيرة وقتل منفذ العملية #حرب_غزة #الأخبار",Real
261,2024-11-12,AJPalestine,عاجل | ترمب,عاجل | ترمب: قررت تعيين مايك والتز مستشارا للأمن القومي,Real
262,2024-11-10,Misbar,كتاب حرب سرديته تصور إسرائيل كمدافع أخلاقي عن أمنها بينما يتم تهميش المعاناة الإ,كتاب حرب سرديته تصور إسرائيل كمدافع أخلاقي عن أمنها بينما يتم تهميش المعاناة الإنسانية للفلسطينيين وتبنيه ازدواجية معايير في تناول الحرب على وأوكرانيا استعرض الكتاب الذي أصدره الصحفي الاستقصائي الأميركي بوب وودوارد ويقدم لكم ملخصا لما وجده فيه التفاصيل,Fake
263,2024-11-28,Misbar,موجة من التصريحات الإسرائيلية المضللة ضد المحكمة الجنائية الدولية بعد إصدار مذكر,موجة من التصريحات الإسرائيلية المضللة ضد المحكمة الجنائية الدولية بعد إصدار مذكرتي اعتقال و ما القصة التفاصيل عبر تحقق,Fake
264,2024-11-25,Misbar,شن جيش الاحتلال الإسرائيلي عدة غارات عنيفة على منطقتي الحدث وشويفات العمروسية با,شن جيش الاحتلال الإسرائيلي عدة غارات عنيفة على منطقتي الحدث وشويفات العمروسية بالضاحية الجنوبية للعاصمة اللبنانية إلا أن هذا الفيديو قديم ويوثق لحظة انفجار مرفأ بيروت في عام 2020 تفاصيل أوفى,Fake
265,2024-11-01,AJPalestine,عاجل | مصدر مقرب من رئيس البرلمان اللبناني للجزيرة,عاجل | مصدر مقرب من رئيس البرلمان اللبناني للجزيرة: تم التوافق مع هوكستين في #بيروت على بنود تنفذ خلال 60 يوما,Real
266,2024-11-30,AJPalestine,عاجل | البيت الأبيض,عاجل | البيت الأبيض: سنستخدم إجراءات قانونية وتدابير أخرى للضغط على حماس للإفراج عن الرهائن,Real
267,2024-11-15,AJPalestine,مراسلة #الجزيرة: غارة إسرائيلية على برج البراجنة في الضاحية الجنوبية ل,مراسلة #الجزيرة: غارة إسرائيلية على برج البراجنة في الضاحية الجنوبية لبيروت #الأخبار #حرب_غزة,Real
268,2024-11-14,AJPalestine,صحيفة هآرتس تنشر مقالا يستبعد إقدام #بايدن على خطوات كبيرة لصالح الفلس,صحيفة هآرتس تنشر مقالا يستبعد إقدام #بايدن على خطوات كبيرة لصالح الفلسطينيين خلال الفترة المتبقية له في الحكم.. تعرف على أبرز ما ورد في الصحافة العالمية بشأن التصعيد الإسرائيلي في #غزة والشرق الأوسط #حرب_غزة #الأخبار,Real
269,2024-11-12,AJPalestine,"المتحدث العسكري باسم أنصـ.ـار الله: ""استهدفنا حاملة الطائرات الأمريكية","المتحدث العسكري باسم أنصـ.ـار الله: ""استهدفنا حاملة الطائرات الأمريكية أبراهام بطائرات مسيرة، ومدمرتين أمريكيتين بصواريخ باليستية ومسيرات في البحر الأحمر"" #حرب_غزة #الأخبار",Real
270,2025-01-03,Misbar,الهاسبارا مساعي لإعادة تشكيل الرأي العالمي خلال الحرب على غزة إسرائيل تدرس إنفاق,الهاسبارا مساعي لإعادة تشكيل الرأي العالمي خلال الحرب على غزة إسرائيل تدرس إنفاق 150 مليون دولار لميزانية الدبلوماسية العامة في عام 2025 للتأثير على الرأي العام العالمي بشأن حربها الجارية في غزة يطلعكم بهذا المقال على التفاصيل,Fake
271,2024-12-01,Misbar,نشر الفيديو المتداول لأول مرة في 17 أكتوبر الفائت على أنه لإرسال تعزيزات من القو,نشر الفيديو المتداول لأول مرة في 17 أكتوبر الفائت على أنه لإرسال تعزيزات من القوة المشتركة التابعة للجيش الوطني السوري إلى عفرين وأعزاز في محافظة خلال اشتباكات مع فصيل مسلح حينها للمزيد,Fake
272,2024-11-26,AJPalestine,عاجل | نتنياهو,عاجل | نتنياهو: - المجلس الوزاري المصغر وافق على وقف إطلاق النار في #لبنان - سنضرب حـ.زب الله إذا انتهك اتفاق وقف إطلاق النار في #لبنان - سنرد بقوة على كل خرق للاتفاق من قبل حـ.زب الله - قلت مرارا إن الاتفاق الجيد هو الذي يمكن تطبيقه ونحن سنطبقه ونعيد سكان الشمال - نحتفظ بحرية العمل العسكري إذا خرق حـ.زب الله الاتفاق - اتفاق وقف إطلاق النار يعني أننا سنركز على التهديد الإيراني الآن,Real
273,2024-11-28,AJPalestine,الإعلام الإسرائيلي يناقش وقف إطلاق النار في لبنان وسط امتعاض عسكري من,الإعلام الإسرائيلي يناقش وقف إطلاق النار في لبنان وسط امتعاض عسكري من نتائج الحرب #الأخبار #حرب_غزة,Real
274,2024-11-25,AJPalestine,عاجل | بلدية غزة,عاجل | بلدية غزة: النزوح القسري لسكان محافظة شمال غزة يفاقم الأزمات الصحية والبيئية ويزيد الضغط على الخدمات الأساسية,Real
275,2024-11-11,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: إطلاق صفارات الإنذار في بلدات بالجليل الغربي بعد تسلل مسيرة من #لبنان,Real
276,2024-12-06,Misbar,نشرت حسابات على مواقع التواصل الاجتماعي الفيديو في إبريل عام 2019 على أنه من اشت,نشرت حسابات على مواقع التواصل الاجتماعي الفيديو في إبريل عام 2019 على أنه من اشتباكات بين وحدات حماية الشعب الكردية وبين الجيش التركي في شمال شرقي حينها تفاصيل أكثر,Fake
277,2024-11-12,AJPalestine,صور مباشرة تُظهر آثار القصف الإسرائيلي على الضاحية الجنوبية لبيروت.. م,صور مباشرة تُظهر آثار القصف الإسرائيلي على الضاحية الجنوبية لبيروت.. مراسلنا جوني طانيوس يرصد آخر المستجدات #الأخبار,Real
278,2024-11-29,AJPalestine,عاجل | الأمين العام لحزب الله,عاجل | الأمين العام لحزب الله: لم نرد الحرب من البداية ولكن نتيجتها بإيقافها أردناه من موقع قوتنا وتحت النار,Real
279,2024-11-27,AJPalestine,عاجل | الجيش اللبناني,عاجل | الجيش اللبناني: - باشرنا تعزيز انتشارنا بجنوب الليطاني وبسط سلطة الدولة بالتنسيق مع اليونيفيل - الوحدات العسكرية المعنية تنتقل من مناطق عدة إلى جنوب الليطاني وستتمركز في المواقع المحددة لها,Real
